fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial
2011-07-07,Proyecto de Ley de Transparencia del Patrimonio Privado,AN-2014-355,SALGADO ANDRADE SILVIA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9cf17f24-78ab-4249-b5ba-d4dee3aa959f/Proyecto%20de%20Ley%20de%20Transparencia%20del%20Patrimonio%20Privado%20Tr.%2073368.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-07-07,"Proyecto de Ley Orgánica para la Aplicación del Mecanismo Nacional de Prevención de la Tortura, otros Tratos o Penas Crueles, Inhumanos o Degradantes en la República del Ecuador",AN-2014-356,DE LA CRUZ JOSE PEDRO,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/03a37ebd-bc1c-41ff-bc37-425115e5e193/Ley%20Org%E1nica%20para%20la%20Aplicaci%F3n%20del%20Mecanismo%20Nacional%20de%20Prevenci%F3n%20de%20la%20Tortura,%20otros%20Tratos%20o%20Penas%20Crueles,%20Inhumanos%20o%20Degradantes%20en%20la%20Rep%FAblica%20del%20Ecuador%20Tr.%2073355.pdf",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-07-07,Proyecto de Ley Reformatoria a la Ley de Seguridad Social,AN-2014-357,VELEZ PALACIO NIVEA LUZ MARÍA,ASAMBLEÍSTA/S,NA,Retirado / Revisión en el Consejo de Administración Legislativa,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c505d15e-2bcb-42e6-8bf7-dec6ba91e538/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Seguridad%20Social%20Tr.%2073370.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-07-05,Proyecto de Ley Reformatoria a la Ley General de Instituciones del Sistema FiNAciero,AN-2014-359,FRANCISCO VELASCO ANDRADE,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f1d7d9cd-43c5-459c-bc80-6c014b99d0fd/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20General%20de%20Instituciones%20del%20Sistema%20FiNAciero%20Tr.%2073021.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6c094123-70fd-4d6c-970b-eb06aed5fc23/Informe%20Primer%20Debate%20Tr.%2083970.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a42a7205-b327-4d7d-a7b9-09f5d5eee890/Informe%20Segundo%20Debate%20Tr.%2089072.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a42f5af0-f238-4cf5-bb27-5413d5ff841f/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8862208c-d3df-426a-83c3-0fd04f86650e/OP%20Ley%20Reformatoria%20a%20ley%20Gral%20Instituciones%20FiNAcieras.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cf5b4d1c-6abd-4b7e-8147-c876f1961aca/RO%20Ley%20Reformatoria%20a%20la%20Ley%20General%20de%20Instituciones%20del%20Sistema%20FiNAciero.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b59f375f-7ca5-4085-bcc7-78d82d954a5b/RO%20Ley%20Reformatoria%20a%20la%20Ley%20General%20de%20Instituciones%20del%20Sistema%20FiNAciero.pdf
2011-06-30,Proyecto de Ley Reformatoria al Código Penal,AN-2014-354,ANDRES TARQUINO PAEZ BENALCAZAR,ASAMBLEÍSTA/S,NA,Unificado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f1c5c9af-316d-474b-95b8-36112fa89ffd/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20Tr.%2072487.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-28,Proyecto de Ley Reformatoria al Código PenaL,AN-2014-353,ANDRES TARQUINO PAEZ BENALCAZAR,ASAMBLEÍSTA/S,NA,Unificado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/83055946-4eca-4c82-a430-70b6d3e7df6d/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20Tr.%2072067.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-23,"Proyecto de Ley que Reforma el Código Penal y la Ley que Regula las Declaraciones Patrimoniales Juramentadas, con el fin de Tipificar como un Delito Autónomo y Controlar el Enriquecimiento Privado no Justificado",AN-2014-352,MARIA ALEJANDRA VICUÑA MUÑOZ,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Primer Debate,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e6dbdbaa-0809-401a-9ba8-b26766ed25db/Ley%20que%20Reforma%20el%20C%F3digo%20Penal%20y%20la%20Ley%20que%20Regula%20las%20Declaraciones%20Patrimoniales%20Juramentadas,%20con%20el%20fin%20de%20Tipificar%20como%20un%20Delito%20Aut%F3nomo%20y%20Controlar%20el%20Enriquecimiento%20Privado%20no%20Justificado%20Tr.%2071720.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ecc04ec3-0bd3-4319-af15-eef3c840a740/435744-jaramillo.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-22,Proyecto de Ley Orgánica de Discapacidades,AN-2014-351,CORREA DELGADO RAFAEL,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión del Derecho a la Salud y Deporte,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3ca3a66a-c04b-4e3f-929c-bd2622b74ead/Proyecto%20de%20Ley%20Org%E1nica%20de%20Discapacidades%20Tr.%2071505.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e332f261-e9a8-4860-9fb8-aeeea6f59f8c/Informe%20Primer%20Debate%20Tr.%2082332.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f9fc988b-7a23-4f55-9bf0-cef666e78edc/Informe%20Segundo%20Debate%20Tr.%20106294.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0721dca1-3b41-482b-93a9-d6d6ac4a3e07/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fc34a355-51ab-4f9d-9b47-5a853253e631/OP%20LEY%20DISCAPACIDADES(2).pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/269fb417-b735-4fe9-96b9-09a7ba996260/RO%20Ley%20Org%E1nica%20de%20Discapacidades%20(Suplemento%20RO%20796%20de%2025-09-2012).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c391f659-11a2-4655-acc2-76af7926d373/RO%20Ley%20Org%E1nica%20de%20Discapacidades%20(Suplemento%20RO%20796%20de%2025-09-2012).pdf
2011-06-22,"Ley Orgánica Reformatoria al Código de Procedimiento Penal, Ley Interpretativa del Artículo 169 del Código de Procedimiento Penal, Ley Orgánica de Garantías Jurisdiccionales y Control Constitucional y al Código Orgánico de la Función Judicial",AN-2014-350,GINA JAKELINE GODOY ANDRADE,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cb59f21d-be26-4bb2-9844-a3e51262018c/Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20de%20Proced.%20Penal,%20Ley%20Interpretativa%20del%20Art.%20169%20del%20C%F3digo%20de%20Proced.%20Penal,%20Ley%20Org.de%20Garant%EDas%20Jurisdiccionales%20y%20Control%20Constitucional%20y%20al%20Cod.%20Org.%20de%20la%20Funci%F3n%20Judicial.pdf",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-21,Proyecto de Ley Interpretativa del Artículo 3 de la Ley Orgánica de Servicio Público,AN-2014-349,PANCHANA FARRA ROLANDO JOSÉ,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ff5b3502-31e2-4ce6-95ec-9246b3ab1388/Proyecto%20de%20Ley%20Interpretativa%20del%20Art%EDculo%203%20de%20la%20Ley%20Org%E1nica%20de%20Servicio%20P%FAblico%20Tr.%2071299.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bdf88956-8cda-4af6-bf6b-5885fb2956a2/Informe%20Primer%20Debate%20Tr.%2073077.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/57d3aa05-f7ae-4b91-9c0c-81c0119995a0/Informe%20Segundo%20Debate%20Tr.%2093913.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f5097a8e-dc6e-4863-800f-58430439e8c0/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,NA,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e371360b-c3d3-4421-a0f0-f546a0feb114/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/645bc468-2df3-4f54-9520-2b5f29828025/Registro%20Oficial%20No.%20651%20Ley%20Interpretativa%20del%20art%EDculo%203%20de%20la%20Ley%20Org%E1nica%20de%20Servicio%20P%FAblico.pdf
2011-06-16,Proyecto de Ley Reforma al Código Orgánico de la Función Judicial,AN-2014-348,JUAN CARLOS CASSINELLI CALI,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/246e7905-731c-471f-8501-db0270b49b41/Proyecto%20de%20Ley%20Reforma%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial%20Tr.%2070914.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bbf8cdf4-b2e4-4f91-beab-cc9b6deb227a/Informe%20Primer%20Debate%20Tr.%2074578.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/001796bd-9616-4bac-acae-496abb0c2cc1/Informe%20Segundo%20Debate%20Tr.%2078550.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/912f755e-6550-45f0-a2c8-555b1f62c2ce/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,NA,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b46c3a23-7bb8-4318-b974-c3806865a6ae/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1b89977e-2a54-4527-971f-53f134f17ef4/Registro%20Oficial%20568%20Ley%20de%20Reforma%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial.pdf
2011-06-16,Proyecto de Ley Reformatoria al Código Penal,AN-2014-347,ANDRES TARQUINO PAEZ BENALCAZAR,ASAMBLEÍSTA/S,NA,En trámite / Revisión en el Consejo de Administración Legislativa,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/edf69fe6-f0b1-4571-b943-c3000be9d96e/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20Tr.%2070947.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-16,Proyecto de Ley Reformatoria a la Ley General de Instituciones del Sistema FiNAciero en lo referente a la materia que regula a las Mutualistas,AN-2014-346,CEDEÑO BARBERAN RAMON VICENTE,ASAMBLEÍSTA/S,NA,En trámite / Revisión en el Consejo de Administración Legislativa,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dd030949-f46d-4d12-8011-cfbf0c795a54/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20General%20de%20Instituciones%20del%20Sistema%20FiNAciero%20en%20lo%20referente%20a%20la%20materia%20que%20regula%20a%20las%20Mutualistas%20Tr.%2070957.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-06-14,"Proyecto de Ley Orgánica Reformatoria al Art.89 de la Ley Orgánica Electoral y de Organizaciones Políticas de la República del Ecuador, Código de la Democracia ",AN-2014-345,ROCHE PESANTES ANDRÉS FERNADO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/760d7550-955c-4a63-88af-60fb345c7a85/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20Art.89%20de%20la%20Ley%20Org%E1nica%20Electoral%20y%20de%20Organizaciones%20Pol%EDticas%20de%20la%20Rep%FAblica%20del%20Ecuador,%20C%F3digo%20de%20la%20Democracia%20Tr.%2070490.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1f1d79cf-f87f-47a6-8049-f2112350e72d/Informe%20Primer%20Debate%20Tr.%2086474.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8a102279-8fb8-4a3f-ab22-b674303f38ae/Informe%20Segundo%20Debate%20Tr.%2089177.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4759aa24-bc47-472c-86aa-6362b780839c/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/52a1bf31-db8a-4cda-90ce-b6f893191bdc/90669Objecion_Parcial_Ley_Reforma_Electoral.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ad02528f-6191-4805-b0c8-f2da1dbb1e63/RO%20Ley%20ref%20ley%20electoral%20(2do%20Suplemento%20RO%20634%20de%2006-02-2012).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fa1605c1-8b8d-49a4-b21d-84a383743b5e/RO%20Ley%20ref%20ley%20electoral%20(2do%20Suplemento%20RO%20634%20de%2006-02-2012).pdf
2011-06-09,Proyecto de Ley Orgánica de Defensa de los Derechos e Igualdad de Oportunidades para las Personas con Discapacidad,AN-2014-343,MARIA CRISTINA KRONFLE GOMEZ,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/791403df-f12e-4fb0-bc26-e42f094c99a2/Proyecto%20de%20Ley%20Org%E1nica%20de%20Defensa%20de%20los%20Derechos%20e%20Igualdad%20de%20Oportunidades%20para%20las%20Personas%20con%20Discapacidad%20Tr.%2070036.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f88361d3-0bc6-4107-b445-765b95b4b2a0/Informe%20Primer%20Debate%20Tr.%2082332.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f94d6617-efc7-44af-825a-8347a7d3f787/Informe%20Segundo%20Debate%20Tr.%20106294.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6d9158d9-ff73-4e1e-95ad-961dfb27fbc4/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/013055d6-25ec-4e0d-8a8a-d717b3f9e03a/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20112360.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/904c9311-8a93-4b4b-ac0f-898b02377211/Registro%20Oficial%20796%20Ley%20Org%E1nica%20de%20Defensa%20de%20los%20Derechos%20e%20Igualdad%20de%20Oportunidades%20para%20las%20Personas%20con%20Discapacidad.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c5054285-14f3-41ef-bd95-145e04e50664/Registro%20Oficial%20796%20Ley%20Org%E1nica%20de%20Defensa%20de%20los%20Derechos%20e%20Igualdad%20de%20Oportunidades%20para%20las%20Personas%20con%20Discapacidad.pdf
2011-06-02,Proyecto de Ley Reformatoria a Ley Orgánica del Consejo de Participación Ciudadana y Control Social para el Cumplimiento del Principio de Interculturalidad,AN-2014-344,SALGADO ANDRADE SILVIA,ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2097dc86-ff5c-4020-99f9-9eca486bab92/Proyecto%20de%20Ley%20Reformatoria%20a%20Ley%20Org%E1nica%20del%20Consejo%20de%20Participaci%F3n%20Ciudadana%20y%20Control%20Social%20para%20el%20Cumplimiento%20del%20Principio%20de%20Interculturalidad%20Tr.%2069469.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3e5a1196-9dd9-4270-a9cc-b12b91e14fe4/Informe%20Primer%20Debate%20Tr.%2090786.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5f521c51-75e9-4ac6-a904-8bb964d8f8bb/Informe%20Segundo%20Debate%20Tr.%2096687.pdf,0,NA,0,NA,0,NA,0,NA,0,NA
2011-05-31,Proyecto de Ley Reformatoria a la Ley Orgánica del Sistema Nacional de Contratación Pública,AN-2014-342,ENCALADA ZAMORA EDUARDO,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d4d2c621-7812-461f-8e2f-661291d5dc3e/Proyecto%20de%20Ley%20Reformat.%20a%20la%20Ley%20Org%E1nica%20del%20Sistema%20Nacional%20de%20Contrataci%F3n%20P%FAblica%20Tr.%2069025.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/19f41931-0739-4f0e-ab3f-b83f19d65720/Informe%20Primer%20Debate%20Tr.%2080118.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6660b0d6-6207-4543-af9f-180dcc9a6788/Informe%20Segundo%20Debate%20Tr.%2092544.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1358100a-5c42-45d0-8d55-134356116756/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/67ccedce-f70a-44d9-b7d6-4e4bbf73917a/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20150456.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1d20c6cb-d9d7-4442-b035-390e2ba52115/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fcaf6ded-afb9-421e-9f25-3aa4d4e91a8e/Registro%20Oficial%20No.%20100%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20del%20Sistema%20Nacional%20de%20Contrataci%F3n%20P%FAblica.pdf
2011-05-18,"Proyecto de Ley Reformatoria al Título II y Título V, Capítulo I y Capítulo II, Parágrafo 1º, de la Codificación del Código del Trabajo",AN-2014-341,VELEZ PALACIO NIVEA LUZ MARÍA,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,Archivado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/59f02d1c-058e-41e7-ae79-f8d90ee94062/Proyecto%20de%20Ley%20Reformatoria%20al%20T%EDtulo%20II%20y%20T%EDtulo%20V,%20Cap%EDtulo%20I%20y%20Cap%EDtulo%20II,%20Par%E1grafo1%BA,%20de%20la%20Codificaci%F3n%20del%20C%F3digo%20del%20Trabajo%20Tr.%2068081.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4803b019-1977-40d5-bcf2-434d432e3ded/Informe%20Primer%20Debate%20Tr.%20113358.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/675d8653-13f0-493d-9fd7-afd05efa7e29/Informe%20Segundo%20Debate%20Tr.%20134131.pdf,0,NA,0,NA,0,NA,0,NA,0,NA
2011-05-12,Proyecto de Reforma a la Ley Orgánica de la Contraloría General del Estado,AN-2014-340,VINICIO VETHOWEN  CHICA AREVALO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Segundo Debate en el Pleno,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e5f6b116-cd42-44c2-b448-a4a21a17da30/Proyecto%20de%20Reforma%20a%20la%20Ley%20Org%E1nica%20de%20la%20Contralor%EDa%20General%20del%20Estado%20Tr.%2067418.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a94fb7b4-7df7-479c-8680-75463228eb2d/Informe%20Primer%20Debate%20Tr.%2095524.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6a1be1e4-21f6-4af9-9565-2568c0c2d778/Informe%20Segundo%20Debate%20Tr.%20103883.pdf,0,NA,0,NA,0,NA,0,NA,0,NA
2011-05-05,"Proyecto de Ley Reformatoria al Código Orgánica de Organización Territorial, Autonomía y Descentralización ",AN-2014-339,JOSE CLEVER  JIMENEZ CABRERA,ASAMBLEÍSTA/S,NA,En trámite / Registro del Proyecto,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/233a1d9a-f350-42dc-8bba-669530ec9465/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Org%E1nica%20de%20Organizaci%F3n%20Territorial,%20Autonom%EDa%20y%20Descentralizaci%F3n%20Tr.%2066807.pdf",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-04-20,Proyecto de Ley Derogatoria de los Artículos 230 y 231 del Código Penal,AN-2014-338,PACO FIERRO OVIEDO,ASAMBLEÍSTA/S,NA,Unificado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b899f51d-7e0b-4b7d-be63-d9b3291ba6c5/Proyecto%20de%20Ley%20Derogatoria%20de%20los%20Art%EDculos%20230%20y%20231%20del%20C%F3digo%20Penal%20Tr.%2065744.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-04-05,"Proyecto de Ley Orgánica Interpretativa al Art. 196 del Código Orgánico de Organización Territorial, Autonomías y Descentralización ",AN-2014-336,ORTIZ COBOS LUIS ALFREDO,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,Archivado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3b4105db-074f-48d2-a184-fd142cb9ad65/Proyecto%20de%20Ley%20Org%E1nica%20Interpretativa%20al%20Art.%20196%20del%20C%F3digo%20Org%E1nico%20de%20Organizaci%F3n%20Territorial,%20Autonom%EDas%20y%20Descentralizaci%F3n%20Tr.%2063962.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/adddf3ea-7dc2-4247-9f76-028ccef3ee3c/1d%20-%20informe%20comision.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-04-05,Proyecto de Ley Reformatoria a Ley de Seguridad Social,AN-2014-335,TERÁN ACOSTA MARCO RAMIRO,ASAMBLEÍSTA/S,NA,Unificado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/78d01a3d-39d6-46b0-9479-53557915a936/Proyecto%20de%20Ley%20Reformatoria%20a%20Ley%20de%20Seguridad%20Social%20Tr.%2063933.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2011-03-31,Proyecto de Ley Reformatoria a la Codificación de la Ley de Inquilinato,AN-2014-334,VELEZ PALACIO NIVEA LUZ MARÍA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fe59ba1a-fe23-4590-a496-6b3f246f6c8c/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Codificaci%F3n%20de%20la%20Ley%20de%20Inquilinato%20Tr.%2063603.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c8fb3f54-841a-4484-a222-ba779e00bc83/Informe%20Primer%20Debate%20Tr.%2099043.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f5dcba6c-ddf3-49ab-b510-b85a77deaeb6/Informe%20Segundo%20Debate%20Tr.%20110022.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dfcb1259-ba27-4fea-8f0d-44e4cfe18d13/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b8c52ad-175e-470a-b689-80000b89ed09/Objecci%F3n%20Total%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20132063.pdf,0,NA,0,NA
2011-03-29,Proyecto de Reformas a la Ley Orgánica de Educación Superior,AN-2014-331,ESCALA ZAMBRANO JORGE ELÍAS,ASAMBLEÍSTA/S,NA,Unificado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/75ef4d15-5aa3-4237-8873-84c86afad273/Proyecto%20de%20Reformas%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior%20Tr.%2062551.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
