fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2014-06-27,Proyecto de Ley Reformatoria a las Leyes Constitutiva del Instituto Nacional Autónomo de Investigaciones Agropecuarias (INIAP) y Especial del Sector Cafetalero,AN-2014-101,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Soberanía Alimentaria y Desarrollo del Sector Agropecuario y Pesquero,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7172a810-e10b-4181-bca2-26687ab92cdc/Proyecto%20de%20Ley%20Reformatoria%20a%20las%20Leyes%20Constitutivas%20del%20Instituto%20Nacional%20Aut%F3nomo%20de%20Investigaciones%20Agropecuarios%20(INIAP)%20y%20Especial%20del%20Sector%20Cafetalero.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fe6a540c-4c5d-4508-bae0-df05fc20bd12/Informe%20Primer%20Debate%20Tr.%20190369.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d462c2d6-8041-498e-bb1a-239e90bbacda/Informe%20Segundo%20Debate%20Tr.%20195722.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1da628df-3b97-4757-b338-a4bf09bc370e/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1d3af91a-38d0-45ea-93db-defca19ecdda/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20198893.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d228eb5c-2970-4af9-8423-b347925921a9/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/39fcce86-83af-45d2-a68c-af93ebac81a2/Registro%20Oficial%20N%B0%20446%20Ley%20Reformatoria%20a%20la%20Ley%20Constitutiva%20del%20Instituto%20Nacional%20de%20Investigaciones%20Agropecuarias%20(INIAP)%20y%20Derogatoria%20de%20la%20Ley%20Especial%20del%20Sector%20Cafetalero.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2014-06-27,Proyecto de Ley Reformatoria a la Ley Orgánica de Educación Intercultural,AN-2014-100,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4cf39539-7581-4177-836c-34ed11f6ab8f/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Intercultural-Tr.%20181520.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/331465dd-c716-4824-a4d7-101b4c14a96d/Informe%20Primer%20Debate%20Tr.%20203694.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d817d39-a39a-44bd-a8ae-bb3b4d94ab88/Informe%20Segundo%20Debate%20Tr.%20216865.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a288eb91-5e87-4134-a881-9ea670b479e5/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cdf902e0-18a4-4c1e-9447-11775447bc23/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20%20Tr.%20220084.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a45c9e9d-5fd5-4dcc-9874-219ce84b079b/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e7275e86-d280-4ec0-be85-338517679191/Registro%20Oficial%20N%B0%20572%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Intercultural.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2014-06-25,Proyecto de Código Orgánico Monetario y FiNAciero,An-2014-98,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a18b1512-cba0-427a-9032-6afdf811f746/Proyecto%20de%20Co%01digo%20Orga%01nico%20Monetario%20y%20FiNAciero%20Tr.%20181326.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2505eef9-436f-403c-a155-25d70c95a6ad/Informe%20Primer%20Debate%20Tr.%20182403.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bef2f280-3b10-4596-b0bf-e8be2e0acf3b/Informe%20para%20Segundo%20Debate%20Tr.%20183952.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/50e4d0a6-2091-4a78-bc8b-3fd7ae49f8a3/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/916b0c9a-a26f-4bdd-ae74-1a72a5de214f/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20%20Tr.%20186859.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c12b1bc1-ca4e-4750-a25b-81aa9ec56d06/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c7d407b6-5402-4199-bee0-ce36850598d7/Registro%20Oficial%20No.%20332%20C%F3digo%20Org%E1nico%20Monetario%20y%20FiNAciero.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2014-05-16,Proyecto de Ley Reformatoria a la Ley de Seguridad Social y a la Ley del Banco del Instituto Ecuatoriano de Seguridad Social para la Administracion de los Fondos Complemetarios Previsionales Cerrados,AN-2014-114,holger ezequiel chavez canales,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a738981f-b2ca-4ee2-a64e-c017f05a251a/Proyecto%20de%20Ley%20del%20Fondo%20de%20Cesant%EDa%20del%20Magisterio%20Nacional%20%20Tr.%20177189.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/039e414c-e15e-45e1-90f1-ee57e7d05c76/Informe%20Primer%20Debate%20Tr.%20184828.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c6657b2-b54f-4724-bdbe-936c7c63b6ae/Informe%20Segundo%20Debate%20Tr.%20188523.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f8f55bf6-a1e3-4f6e-8e21-2d62cfc01e5c/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/db8d2142-12c7-4ccc-b827-44f620255e5e/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20192822.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4e939937-ba45-4e02-80ba-a698c78fadee/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e9ee52cc-7743-4833-ae46-4decb5a1976f/Registro%20Oficial%20N%B0%20379%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Seguridad%20Social%20y%20a%20la%20Ley%20del%20Banco%20del%20Instituto%20Ecuatoriano%20de%20Seguridad%20Social%20para%20la%20Administraci%F3n%20de%20los%20Fondos%20Complementarios%20Previsionales%20Cerrados.pdf,2.0,holger chavez canales,95.0,PAIS,PAIS
2014-04-21,Proyecto de Ley Reformatoria a la Ley Orgánica de la Función Legislativa,AN-2014-112,gabriela alejandra rivadeneira burbano,ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/72827180-b50e-4aa7-88fd-4cc9b4534e59/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20la%20Funci%F3n%20Legislativa%20Tr.%20174373.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a039b29d-dfd3-40b6-b34b-6ac2a0c4d4be/Informe%20Primer%20Debate%20Tr.%20255402.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3dadf586-9bb7-44d9-a330-cfb2de55ce1b/Informe%20Segundo%20Debate%20Tr.%20280592.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9cfb99f1-17c2-4691-90d5-4b992fb3ef0f/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia%20Tr.%20286626.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7681fc40-e7ca-49a9-9797-e287eb96a782/Objeci%F3n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20286626.pdf,0,,0,,2.0,rivadeneira burbano gabriela alejandra,95.0,Revolución Ciudadana,RC
2014-04-04,Proyecto del Cuarto Libro del Código Orgánico de las Entidades de Seguridad Ciudadana y Orden Público,AN-2014-111,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Relaciones Internacionales y Movilidad Humana,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/09f791e0-ba8d-4cdd-9184-ccb80cca8cb5/Proyecto%20del%20Cuarto%20Libro%20del%20C%F3digo%20Org%E1nico%20de%20las%20Entidades%20de%20Seguridad%20Ciudadana%20y%20Orden%20P%FAblico%20Tr.%20172711.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ea912b36-5f4c-466d-8cc8-5c39424c7acc/Informe%20Primer%20Debate%20Tr.%20%20254907.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fb068b6f-7396-4dee-a001-c9178a33d864/RD_281670calle_281670_407977%20(1).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fdcab86b-2527-450d-ae66-d6ac73893e6f/texto.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/36c2f71b-bdd7-45b3-8555-5f894d0d8066/Objeci%F3n%20Parcial%20Presidente%20Rep%FAblica%20Tr.%20284154.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9b2fe1ae-a6cc-462d-94dc-f2b4ed20108a/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9c288bc4-c13d-4734-90ab-332b89fea768/Registro%20Oficial%20N%B0%2019.%20C%F3digo%20Org%E1nico%20de%20las%20Entidades%20de%20Seguridad%20Ciudadana%20y%20Orden%20P%FAblico.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2014-03-25,Proyecto de Ley de Seguros Médicos y Medicina Prepagada,AN-2014-107,evelyn pamela falconi loqui,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1a86ba73-dba6-4ca0-a518-7abc3c045f51/Proyecto%20de%20Ley%20de%20Seguros%20M%E9dicos%20y%20Medicina%20Prepagada%20Tr.%20171431.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/94e4969f-d1c4-4343-95ea-88286923a427/Informe%20Primer%20Debate%20Tr.%20237775.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3eff56da-c9cb-4db3-b278-82d07e44b1f6/Informe%20Segundo%20Debate%20Tr.%20248238.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b657edf3-ad2d-469f-9ae2-2d6bd3cb5e59/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b56f28df-943e-4a0d-9cbf-dcce194741cf/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20260952.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/51a7f6dc-ec29-4559-b6db-b5d75b0c22f1/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3873c0b4-b034-44d8-a434-cf005a1920aa/Registro%20Oficial%20N%B0%20863%20Ley%20Org%E1nica%20que%20Regula%20a%20las%20Compa%F1%EDas%20que%20FiNAcien%20Servicios%20de%20Atenci%F3n%20Integral%20de%20Salud%20Prepagada%20y%20a%20las%20de%20Seguros%20que%20Oferten%20Cobertura%20de%20Seguros%20de%20Asistencia%20M%E9dica.pdf,2.0,pamela falconi loqui,95.0,PAIS,PAIS
2014-03-24,Ley Orgánica de Fomento al Emprendimiento,AN-2014-106,mae montano valencia,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9da83da-3b8c-4f6a-8198-369e9a1cf1d9/Ley%20Org%E1nica%20de%20Fomento%20al%20Emprendimiento%20Tr.%20171227.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/af5bfadd-1a4d-41a5-9258-12ca8f3bf90f/Informe%20Primer%20Debate%20Tr.%20208634.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c164b057-e0ec-4be4-a9f2-2010e7f949ff/Informe%20Segundo%20Debate%20Tr.%20383693.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1e1ced2b-3844-4d94-b1d3-05a134dab8c5/ap-emp-07-01-2019.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3709c97f-cf8a-4c4e-8c86-50608a2beb7b/2020-02-08-op-RD_396655moreno_396655_563221.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/99162955-937a-49e0-ae22-0ce82e7076be/TD-Emprendimiento%20e%20Innovacio%01n.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/85d3de96-a59b-43a1-9b81-6c7e9365f3bc/2020-02-28-SRO151_20200228.pdf,2.0,mae montano valencia,100.0,Sin bancada,CREO
2014-02-27,Proyecto de Ley Orgánica del Servicio Público de Energía Eléctrica,AN-2014-56,rafael correa delgado,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/13d2c42b-27e7-4ca7-9f8c-4a45a553c37a/Proyecto%20de%20Ley%20Org%E1nica%20del%20Servicio%20P%FAblico%20de%20Energ%EDa%20El%E9ctrica%20Tr.%20169167.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/#/informe_para_primer_debate__tr.177729.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3ba3d736-8543-4248-8379-56d39fdba27b/Informe%20Segundo%20Debate%20Tr.%20194751.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f85845c7-4bb9-4e88-bdc1-1399cd7e87d2/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/22a160eb-7445-4e2b-9b22-ec06daa6a3cf/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1432ded3-7760-4358-9413-2e2e95bb2fbb/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/16361a3a-c4c2-4568-af64-a01237906bcd/Registro%20Oficial%20N%B0%20418%20Ley%20Org%E1nica%20del%20Servicio%20P%FAblico%20de%20Energ%EDa%20El%E9ctrica.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2014-02-07,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica Electoral y de Organizaciones Políticas de la República del Ecuador, Código de la Democracia",AN-2014-55,wilson alfonso chicaiza toapanta,ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d7b4acda-581b-4c62-95d2-3fb4e83bd9ce/Proyecto%20de%20Ley%20Org%E1nica%20Ref.%20a%20la%20Ley%20Org%E1nica%20Electoral%20y%20Organizaciones%20Pol.%20Tr.%20168029.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6bda2f2f-2ae0-4243-80b5-6357ee5974ef/Informe%20Primer%20Debate.docx,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/569d936b-9cf1-472e-ba9b-c9cbe35e4ed5/Informe%20Segundo%20Debate%20.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c2691b59-0f62-4d86-a770-0b9766faf09a/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2604dbb1-fe04-49b0-9ffe-0a9979431de0/RD_391648moreno_391648_557040.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/878182ba-b498-4a19-8c9c-e8a97e375614/2020-01-30-C%F3digo%20%20de%20la%20Democracia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d5341c79-98ac-44e8-b31f-c77880ecb9c9/2020-02-03-SRO134_20190103.pdf,2.0,wilson chicaiza toapanta,95.0,Sin bancada,CREO
2014-01-30,"Proyecto de Ley Reformatoria a la Ley Orgánica Electoral y de Organizaciones Políticas de la República del Ecuador, Código de la Democracia",AN-2014-54,fausto gilmar gutierrez borbua,ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5c6b812f-e78a-4223-955d-e708367e9993/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20Electoral%20y%20Org.%20Pol.%20Tr.%20167087.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9e3c00f-393d-4083-9f4e-144d56a88e7c/Informe%20Primer%20Debate.docx,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/84ec804b-e1d8-42f7-af92-ba317938a3c9/Informe%20Segundo%20Debate%20.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/94bae4c6-5b58-4322-9249-9022fb1edb1f/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6bff50eb-d0e2-4422-b937-08a2c95671ef/RD_391648moreno_391648_557040.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cae373e9-f00c-47ac-8b12-51ffc8802abf/2020-01-30-C%F3digo%20%20de%20la%20Democracia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/909b40cf-1c8e-4067-a0c8-e88d9bcce75a/2020-02-03-SRO134_20190103.pdf,2.0,gilmar gutierrez borbua,95.0,Sin bancada,PSP
2014-01-21,Proyecto de Código Orgánico General de Procesos,AN-2014-74,"gustavo jalkh roben, carlos ramirez romero",PRESIDENTE DEL CONSEJO DE LA JUDICATURA,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/16373714-8924-42ec-96bd-384ec7a8c36e/Proyecto%20de%20C%F3digo%20Org%E1nico%20General%20de%20Procesos%20165843.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/01d7bec9-a1ec-425b-925f-34d87da918ad/Informe%20Primer%20Debate%20Tr.%20184570.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/22409574-d3a4-42d3-8504-2b9dcbf728eb/Informe%20Segundo%20Debate%20Tr.%20203894.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d72aa315-d757-4b86-baf6-18d29b0bd92c/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/73ad098c-3705-4c47-a0af-514f6ba60532/Objecci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20210650.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ce2d09af-c7c6-4bde-a44b-7b9418dceb6a/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e8cf236c-9836-48d8-98fb-c58c783953dc/Registro%20Oficial%20N%B0%20506%20C%F3digo%20Org%E1nico%20General%20de%20Procesos.pdf,2.0,veloz ramirez rebeca viviana,86.0,UNES,RC
2013-12-10,Proyecto de Ley Orgánica de la Defensoría del Pueblo,AN-2019-1596,rivadeneira silva ramiro alfredo,DEFENSOR DEL PUEBLO,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9be49d0-9341-40ff-8bbc-8be714d01fe1/Proyecto%20de%20Ley%20Org%E1nica%20de%20la%20Defensor%EDa%20del%20Pueblo%20Tr.%20162141.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/be3daaa0-5cc2-45fa-89d9-d83317f33571/Informe%20Primer%20Debate%20Tr.%20190322.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/908a32c9-dfe3-466c-9c08-31cce34ff369/Informe%20Segundo%20Debate%20Tr.%20344500.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e04d8c0b-57e8-4564-90d6-c9f9ebb457bb/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/422e4a8f-703d-4044-9c52-8ab799ce79c1/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20351868.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1bf74ceb-d89c-4a35-879f-60350cf842a0/Texto%20Objeci%F3n%20Parcial%20por%20Inconstitucionalidad.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/59a985ef-a89a-4afe-8cbf-fa258fd389e4/Registro%20Oficial%20N%B0%20481%20Ley%20Org%E1nica%20de%20la%20Defensor%EDa%20del%20Pueblo.pdf,2.0,ramiro aguilar torres,86.0,Sin bancada,Ind.
2013-09-24,Proyecto de Ley Orgánica Reformatoria de la Ley Orgánica Electoral y de Organizaciones Políticas de la República del Ecuador-Código de la Democracia,AN-2014-147,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/30394650-1029-460c-acad-ab6c1933810b/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20de%20la%20Ley%20Org%E1nica%20Electoral%20y%20de%20Organizaciones%20Pol%EDticas%20de%20la%20Rep%FAblica%20del%20Ecuador-C%F3digo%20de%20la%20Democracia%20Tr.%20153304.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/12b59b80-daa1-4868-b582-f3a9b01a86fa/Informe%20Primer%20Debate.docx,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8099622e-0a5e-4bd6-9238-cc4984df9cd1/Informe%20Segundo%20Debate%20.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ecee7ec0-11b2-4b85-9f12-544859e7487f/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e745c72c-ac54-4f3f-ba41-07434066e729/RD_391648moreno_391648_557040.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/86f617f6-098a-4a07-8312-1ab2c0fd87eb/2020-01-30-C%F3digo%20%20de%20la%20Democracia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b8c9349-16e0-4a4a-a00f-4324484ebfeb/2020-02-03-SRO134_20190103.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
